Enrollment_ID,Student_ID,Course_ID,Semester_ID,Grade
E00752,S0185,C112,SEM001,A
E00753,S0532,C002,SEM002,C+
E00754,S0139,C010,SEM008,B
E00755,S0205,C062,SEM006,B+
E00756,S0777,C045,SEM006,A-
E00757,S0865,C013,SEM006,B-
E00758,S0869,C113,SEM005,C
E00759,S0429,C079,SEM003,B
E00760,S0555,C085,SEM008,C-
E00761,S0357,C083,SEM001,B
E00762,S0402,C087,SEM005,B
E00763,S0781,C088,SEM002,C-
E00764,S0287,C036,SEM006,B+
E00765,S0409,C132,SEM004,B+
E00766,S0917,C107,SEM007,B-
E00767,S0251,C004,SEM004,C
E00768,S0777,C148,SEM004,B-
E00769,S0681,C105,SEM002,C+
E00770,S0552,C069,SEM007,B
E00771,S0479,C073,SEM003,B+
E00772,S0253,C011,SEM007,C+
E00773,S0166,C080,SEM001,B
E00774,S0744,C112,SEM005,B+
E00775,S0387,C023,SEM005,B
E00776,S0344,C088,SEM004,C-
E00777,S0948,C057,SEM001,C
E00778,S0198,C021,SEM002,F
E00779,S0901,C041,SEM001,B-
E00780,S0899,C022,SEM007,B-
E00781,S0329,C012,SEM001,C
E00782,S0934,C069,SEM004,C-
E00783,S0073,C035,SEM007,D
E00784,S0900,C010,SEM004,C+
E00785,S0919,C018,SEM004,A
E00786,S0942,C083,SEM008,B-
E00787,S0169,C030,SEM007,A
E00788,S0134,C036,SEM003,C+
E00789,S0487,C052,SEM002,F
E00790,S0360,C011,SEM002,B
E00791,S0343,C006,SEM004,B+
E00792,S0134,C026,SEM008,B
E00793,S0548,C002,SEM008,B
E00794,S0904,C028,SEM001,B
E00795,S0995,C077,SEM006,B
E00796,S0338,C119,SEM005,A-
E00797,S0569,C063,SEM001,B+
E00798,S0096,C015,SEM002,A-
E00799,S0741,C023,SEM001,B
E00800,S0749,C145,SEM002,A
E00801,S0478,C124,SEM003,D
E00802,S0011,C023,SEM001,B+
E00803,S0937,C003,SEM006,C+
E00804,S0503,C034,SEM003,C+
E00805,S0148,C021,SEM004,D
E00806,S0430,C029,SEM001,B-
E00807,S0819,C031,SEM002,B+
E00808,S0835,C091,SEM003,B
E00809,S0040,C046,SEM003,C+
E00810,S0649,C034,SEM003,C
E00811,S0080,C112,SEM001,D
E00812,S0326,C089,SEM007,B+
E00813,S0982,C107,SEM001,A
E00814,S0757,C030,SEM004,C+
E00815,S0740,C057,SEM005,D
E00816,S0908,C066,SEM004,B
E00817,S0868,C007,SEM006,B-
E00818,S0560,C054,SEM006,B
E00819,S0373,C001,SEM003,B
E00820,S0440,C088,SEM001,D
E00821,S0571,C027,SEM003,A-
E00822,S0552,C008,SEM001,B-
E00823,S0877,C064,SEM006,B-
E00824,S0499,C107,SEM005,B
E00825,S0658,C120,SEM001,B-
E00826,S0550,C116,SEM002,B+
E00827,S0289,C079,SEM006,B+
E00828,S0251,C015,SEM002,C+
E00829,S0487,C014,SEM008,B-
E00830,S0965,C030,SEM003,C-
E00831,S0827,C024,SEM001,A
E00832,S0446,C129,SEM005,B-
E00833,S0906,C017,SEM003,B
E00834,S0323,C020,SEM008,B
E00835,S0158,C005,SEM006,C
E00836,S1000,C086,SEM002,B+
E00837,S0226,C023,SEM001,C+
E00838,S0468,C058,SEM008,B
E00839,S0580,C031,SEM005,A
E00840,S0075,C031,SEM002,C
E00841,S0276,C014,SEM004,A
E00842,S0532,C044,SEM001,F
E00843,S0809,C001,SEM001,C+
E00844,S0033,C045,SEM008,B-
E00845,S0716,C040,SEM006,B
E00846,S0680,C071,SEM004,C-
E00847,S0125,C015,SEM008,F
E00848,S0191,C035,SEM008,C
E00849,S0096,C036,SEM001,C+
E00850,S0814,C041,SEM008,B
E00851,S0092,C022,SEM005,A-
E00852,S0503,C120,SEM002,B
E00853,S0846,C097,SEM004,A
E00854,S0535,C048,SEM006,B-
E00855,S0721,C115,SEM008,C
E00856,S0470,C004,SEM003,B-
E00857,S0138,C039,SEM005,C-
E00858,S0645,C072,SEM003,D
E00859,S0837,C070,SEM004,F
E00860,S0343,C011,SEM002,B-
E00861,S0955,C012,SEM005,B-
E00862,S0057,C108,SEM006,B
E00863,S0634,C029,SEM007,C-
E00864,S0510,C059,SEM008,B+
E00865,S0539,C106,SEM001,B+
E00866,S0848,C037,SEM003,C
E00867,S0518,C025,SEM003,A
E00868,S0150,C072,SEM005,B
E00869,S0702,C071,SEM006,C-
E00870,S0641,C133,SEM006,A-
E00871,S0987,C008,SEM007,B+
E00872,S0827,C037,SEM002,A
E00873,S0272,C032,SEM008,B+
E00874,S0387,C014,SEM008,A
E00875,S0792,C091,SEM001,A-
E00876,S0763,C009,SEM003,A-
E00877,S0782,C090,SEM007,B-
E00878,S0820,C057,SEM007,B
E00879,S0444,C070,SEM007,B
E00880,S0772,C034,SEM003,B+
E00881,S0194,C027,SEM002,F
E00882,S0286,C145,SEM002,C
E00883,S0909,C044,SEM007,B+
E00884,S0013,C027,SEM008,A-
E00885,S0711,C004,SEM002,C+
E00886,S0500,C067,SEM003,A-
E00887,S0553,C129,SEM008,B
E00888,S0274,C005,SEM007,B
E00889,S0009,C008,SEM007,A-
E00890,S0471,C017,SEM008,B+
E00891,S0798,C069,SEM004,B-
E00892,S0785,C020,SEM001,B-
E00893,S0506,C017,SEM005,B+
E00894,S0129,C042,SEM007,B+
E00895,S0678,C050,SEM001,A
E00896,S0737,C038,SEM005,D
E00897,S0390,C054,SEM005,B+
E00898,S0651,C022,SEM004,B+
E00899,S0109,C015,SEM001,C+
E00900,S0860,C023,SEM001,D
E00901,S0438,C136,SEM006,C-
E00902,S0900,C050,SEM002,B
E00903,S0308,C132,SEM004,B
E00904,S0343,C121,SEM004,A-
E00905,S0291,C107,SEM006,B+
E00906,S0554,C063,SEM004,A-
E00907,S0822,C034,SEM004,B
E00908,S0103,C052,SEM008,B-
E00909,S0424,C109,SEM007,B+
E00910,S0219,C031,SEM007,F
E00911,S0637,C124,SEM005,C-
E00912,S0402,C001,SEM001,C+
E00913,S0325,C011,SEM003,B+
E00914,S0683,C012,SEM001,B
E00915,S0009,C029,SEM008,B+
E00916,S0870,C011,SEM002,B
E00917,S0676,C032,SEM004,A-
E00918,S0237,C018,SEM006,B
E00919,S0345,C108,SEM002,C+
E00920,S0757,C001,SEM003,A-
E00921,S0865,C036,SEM007,C
E00922,S0941,C015,SEM008,B-
E00923,S0153,C111,SEM004,C+
E00924,S0336,C096,SEM008,B+
E00925,S0730,C020,SEM005,B
E00926,S0179,C022,SEM006,B
E00927,S0808,C037,SEM002,A-
E00928,S0868,C057,SEM006,B-
E00929,S0777,C020,SEM002,B
E00930,S0520,C133,SEM007,A
E00931,S0265,C081,SEM004,B+
E00932,S0870,C033,SEM003,B-
E00933,S0896,C148,SEM004,A-
E00934,S0512,C075,SEM006,C+
E00935,S0825,C068,SEM002,B+
E00936,S0473,C123,SEM008,A-
E00937,S0248,C098,SEM001,A
E00938,S0296,C095,SEM005,D
E00939,S0191,C038,SEM004,A-
E00940,S0893,C113,SEM005,B
E00941,S0303,C053,SEM003,B-
E00942,S0016,C076,SEM005,B+
E00943,S0680,C043,SEM005,B
E00944,S0800,C030,SEM001,B
E00945,S0009,C086,SEM008,B+
E00946,S0388,C039,SEM004,D
E00947,S0019,C018,SEM003,D
E00948,S0259,C071,SEM002,C
E00949,S0855,C009,SEM002,B
E00950,S0347,C059,SEM006,B+
E00951,S0390,C064,SEM003,B-
E00952,S0429,C105,SEM008,A
E00953,S0632,C135,SEM007,B-
E00954,S0554,C073,SEM007,B
E00955,S0505,C119,SEM007,C+
E00956,S0329,C011,SEM004,B-
E00957,S0862,C053,SEM005,A
E00958,S0130,C122,SEM004,C
E00959,S0622,C054,SEM005,C+
E00960,S0383,C044,SEM001,D
E00961,S0801,C086,SEM001,D
E00962,S0380,C068,SEM007,B-
E00963,S0610,C078,SEM002,B-
E00964,S0416,C041,SEM007,B+
E00965,S0459,C047,SEM003,F
E00966,S0117,C004,SEM005,B
E00967,S0718,C018,SEM003,B
E00968,S0891,C049,SEM001,A-
E00969,S0789,C003,SEM001,B
E00970,S0366,C064,SEM002,A
E00971,S0354,C102,SEM005,C
E00972,S0666,C069,SEM006,B+
E00973,S0793,C090,SEM002,B
E00974,S0100,C022,SEM002,B-
E00975,S0723,C020,SEM005,B-
E00976,S0728,C082,SEM004,C+
E00977,S0445,C110,SEM004,B-
E00978,S0369,C038,SEM005,B+
E00979,S0340,C055,SEM002,B
E00980,S0233,C001,SEM006,C
E00981,S0872,C094,SEM001,B
E00982,S0662,C037,SEM006,B
E00983,S0293,C031,SEM006,A
E00984,S0279,C044,SEM003,A
E00985,S0620,C046,SEM006,A
E00986,S0480,C046,SEM005,A
E00987,S0112,C041,SEM004,A-
E00988,S0476,C008,SEM004,B+
E00989,S0203,C018,SEM006,B+
E00990,S0673,C123,SEM007,C-
E00991,S1000,C006,SEM008,C+
E00992,S0786,C088,SEM001,C-
E00993,S0021,C032,SEM005,C+
E00994,S0270,C027,SEM007,B+
E00995,S0580,C068,SEM006,A-
E00996,S0482,C084,SEM008,B
E00997,S0322,C055,SEM006,B+
E00998,S0956,C114,SEM008,B
E00999,S0443,C008,SEM003,A-
E01000,S0252,C106,SEM003,A-
E01001,S0160,C019,SEM001,B
E01002,S0104,C019,SEM003,A
E01003,S0340,C001,SEM008,B
E01004,S0106,C033,SEM002,A-
E01005,S0379,C073,SEM004,C
E01006,S0589,C014,SEM008,C
E01007,S0082,C016,SEM008,B
E01008,S0613,C017,SEM002,B-
E01009,S0767,C008,SEM007,C-
E01010,S0135,C002,SEM004,A-
E01011,S0349,C064,SEM007,C-
E01012,S0161,C007,SEM001,C+
E01013,S0974,C115,SEM001,B
E01014,S0574,C020,SEM004,C
E01015,S0644,C103,SEM004,B-
E01016,S0002,C012,SEM008,A-
E01017,S0409,C024,SEM003,B
E01018,S0758,C014,SEM002,B-
E01019,S0176,C061,SEM001,A-
E01020,S0843,C087,SEM004,B
E01021,S0263,C032,SEM001,A-
E01022,S0942,C091,SEM001,B
E01023,S0701,C091,SEM004,C
E01024,S0537,C016,SEM003,B-
E01025,S0040,C028,SEM001,C-
E01026,S0592,C100,SEM003,B-
E01027,S0960,C005,SEM008,C+
E01028,S0544,C070,SEM001,B-
E01029,S0063,C101,SEM007,B
E01030,S0032,C105,SEM006,B
E01031,S0272,C035,SEM005,C-
E01032,S0999,C084,SEM003,B
E01033,S0173,C046,SEM007,B-
E01034,S0201,C005,SEM006,B+
E01035,S0734,C065,SEM003,C-
E01036,S0549,C009,SEM003,D
E01037,S0525,C066,SEM002,A-
E01038,S0390,C019,SEM006,B+
E01039,S0276,C138,SEM007,A-
E01040,S0765,C106,SEM004,B
E01041,S0366,C009,SEM008,B-
E01042,S0198,C020,SEM008,A
E01043,S0407,C023,SEM007,B
E01044,S0403,C130,SEM003,B
E01045,S0038,C044,SEM003,C
E01046,S0234,C029,SEM001,B+
E01047,S0292,C036,SEM005,B-
E01048,S0311,C023,SEM008,B
E01049,S0634,C037,SEM005,A
E01050,S0491,C045,SEM006,B+
E01051,S0358,C001,SEM004,B+
E01052,S0437,C004,SEM008,B
E01053,S0894,C065,SEM007,C
E01054,S0780,C101,SEM003,C+
E01055,S0237,C031,SEM005,B
E01056,S0222,C036,SEM007,B
E01057,S0505,C058,SEM007,B
E01058,S0162,C046,SEM006,C+
E01059,S0044,C034,SEM003,A-
E01060,S0455,C105,SEM003,B-
E01061,S0989,C051,SEM006,B-
E01062,S0876,C085,SEM008,D
E01063,S0019,C062,SEM006,B
E01064,S0788,C027,SEM002,A-
E01065,S0694,C007,SEM003,B+
E01066,S0726,C088,SEM003,B+
E01067,S0253,C018,SEM008,B
E01068,S0034,C002,SEM008,C-
E01069,S0559,C050,SEM007,C
E01070,S0671,C056,SEM006,A-
E01071,S0696,C044,SEM005,D
E01072,S0017,C103,SEM003,C+
E01073,S0958,C069,SEM008,D
E01074,S0383,C039,SEM001,A
E01075,S0577,C085,SEM004,B
E01076,S0573,C020,SEM007,B
E01077,S0436,C022,SEM004,C-
E01078,S0395,C034,SEM004,A-
E01079,S0927,C091,SEM007,C+
E01080,S0191,C005,SEM003,B+
E01081,S0058,C052,SEM006,A
E01082,S0679,C025,SEM001,B
E01083,S0353,C015,SEM002,B
E01084,S0549,C003,SEM006,B
E01085,S0369,C075,SEM008,B
E01086,S0807,C073,SEM004,B
E01087,S0584,C038,SEM002,B+
E01088,S0320,C093,SEM004,C-
E01089,S0232,C044,SEM004,B-
E01090,S0614,C115,SEM008,B-
E01091,S0129,C061,SEM001,A-
E01092,S0657,C068,SEM003,D
E01093,S0555,C121,SEM003,B
E01094,S0235,C021,SEM008,B-
E01095,S0342,C122,SEM006,A
E01096,S0698,C085,SEM005,C+
E01097,S0545,C025,SEM001,B+
E01098,S0174,C065,SEM001,A-
E01099,S0726,C079,SEM004,B
E01100,S0643,C020,SEM008,C
E01101,S0228,C028,SEM007,A-
E01102,S0746,C088,SEM001,B
E01103,S0258,C141,SEM001,B-
E01104,S0812,C049,SEM007,C-
E01105,S0271,C040,SEM004,B+
E01106,S0004,C033,SEM003,B
E01107,S0820,C098,SEM006,C
E01108,S0819,C061,SEM003,B
E01109,S0025,C084,SEM004,B-
E01110,S0913,C076,SEM006,B+
E01111,S0891,C003,SEM003,C+
E01112,S0203,C007,SEM008,B
E01113,S0302,C001,SEM007,B
E01114,S0406,C046,SEM002,B+
E01115,S0787,C040,SEM001,B+
E01116,S0112,C010,SEM007,F
E01117,S0955,C138,SEM007,B+
E01118,S0044,C053,SEM006,B-
E01119,S0048,C007,SEM006,B
E01120,S0615,C017,SEM002,B+
E01121,S0692,C033,SEM002,C-
E01122,S0025,C033,SEM008,B+
E01123,S0469,C022,SEM008,B
E01124,S0034,C043,SEM008,B
E01125,S0339,C116,SEM004,B+
E01126,S0059,C037,SEM007,A-
E01127,S0600,C002,SEM006,B-
E01128,S0547,C095,SEM008,B-
E01129,S0862,C071,SEM003,B-
E01130,S0464,C046,SEM005,C+
E01131,S0937,C073,SEM008,C-
E01132,S0978,C113,SEM001,C+
E01133,S0441,C058,SEM005,B
E01134,S0951,C037,SEM006,A-
E01135,S0024,C136,SEM005,B+
E01136,S0501,C032,SEM005,D
E01137,S0079,C035,SEM005,A
E01138,S0212,C014,SEM004,A-
E01139,S0965,C041,SEM002,B+
E01140,S0301,C111,SEM005,B
E01141,S0697,C026,SEM007,B+
E01142,S0009,C105,SEM003,A-
E01143,S0144,C012,SEM008,B-
E01144,S0674,C052,SEM008,C
E01145,S0351,C020,SEM002,B+
E01146,S0895,C107,SEM003,A
E01147,S0175,C147,SEM005,C+
E01148,S0518,C015,SEM006,B
E01149,S0189,C073,SEM008,A-
E01150,S0364,C056,SEM002,C
E01151,S0353,C065,SEM004,A-
E01152,S0754,C023,SEM001,A-
E01153,S0075,C061,SEM008,B-
E01154,S0362,C132,SEM006,C+
E01155,S0003,C017,SEM002,F
E01156,S0468,C032,SEM007,B
E01157,S0704,C126,SEM003,C+
E01158,S0959,C037,SEM003,B-
E01159,S0385,C015,SEM001,B-
E01160,S0568,C014,SEM001,B-
E01161,S0765,C064,SEM006,C
E01162,S0581,C119,SEM007,C+
E01163,S0631,C073,SEM002,B+
E01164,S0285,C077,SEM005,B-
E01165,S0827,C044,SEM006,B
E01166,S0326,C069,SEM003,C+
E01167,S0789,C107,SEM008,A-
E01168,S0639,C058,SEM006,A
E01169,S0037,C018,SEM001,B+
E01170,S0259,C045,SEM004,D
E01171,S0560,C134,SEM001,B-
E01172,S0977,C085,SEM008,A
E01173,S0967,C030,SEM002,A-
E01174,S0573,C024,SEM002,B-
E01175,S0761,C023,SEM006,B
E01176,S0185,C040,SEM003,A-
E01177,S0833,C049,SEM002,B
E01178,S0309,C031,SEM008,C+
E01179,S0060,C012,SEM002,C+
E01180,S0598,C032,SEM005,B
E01181,S0991,C035,SEM004,F
E01182,S0184,C012,SEM005,A
E01183,S0514,C071,SEM006,C+
E01184,S0226,C013,SEM002,B
E01185,S0453,C002,SEM006,C-
E01186,S0433,C023,SEM007,F
E01187,S0828,C028,SEM008,B
E01188,S0094,C027,SEM003,A-
E01189,S0514,C027,SEM003,B
E01190,S0291,C008,SEM003,A-
E01191,S0370,C021,SEM008,A
E01192,S0977,C049,SEM008,C+
E01193,S0572,C118,SEM007,C+
E01194,S0088,C036,SEM003,B
E01195,S0649,C060,SEM008,A
E01196,S0279,C073,SEM001,B
E01197,S0962,C004,SEM005,B
E01198,S0961,C073,SEM003,B
E01199,S0801,C115,SEM008,C+
E01200,S0300,C056,SEM008,B-
E01201,S0491,C093,SEM005,B-
E01202,S0881,C009,SEM003,B+
E01203,S0907,C028,SEM004,B+
E01204,S0258,C006,SEM003,A-
E01205,S0023,C050,SEM007,B
E01206,S0273,C038,SEM001,B+
E01207,S0333,C011,SEM005,A
E01208,S0215,C121,SEM001,B+
E01209,S0796,C101,SEM007,B+
E01210,S0252,C138,SEM008,B-
E01211,S0532,C122,SEM004,A
E01212,S0347,C015,SEM003,C-
E01213,S0583,C041,SEM001,A-
E01214,S0130,C025,SEM006,B-
E01215,S0364,C088,SEM004,B+
E01216,S0483,C099,SEM001,C
E01217,S0127,C080,SEM006,B+
E01218,S0368,C001,SEM005,B-
E01219,S0944,C011,SEM003,B+
E01220,S0102,C065,SEM008,B
E01221,S0892,C019,SEM007,B+
E01222,S0148,C039,SEM007,C-
E01223,S0459,C041,SEM008,C
E01224,S0267,C048,SEM008,C
E01225,S0362,C023,SEM001,A-
E01226,S0501,C079,SEM001,D
E01227,S0056,C091,SEM005,A-
E01228,S0132,C029,SEM001,C+
E01229,S0866,C133,SEM008,A-
E01230,S0945,C003,SEM006,B
E01231,S0690,C014,SEM006,B+
E01232,S0327,C002,SEM004,B
E01233,S0565,C053,SEM001,C+
E01234,S0250,C060,SEM003,B
E01235,S0459,C012,SEM001,B
E01236,S0307,C058,SEM008,A-
E01237,S0148,C065,SEM006,F
E01238,S0467,C086,SEM007,C-
E01239,S0891,C091,SEM007,C+
E01240,S0813,C042,SEM004,B
E01241,S0110,C053,SEM007,B
E01242,S0929,C131,SEM005,C+
E01243,S0970,C003,SEM007,C+
E01244,S0137,C090,SEM003,A-
E01245,S0711,C086,SEM007,C+
E01246,S0959,C036,SEM002,B-
E01247,S0042,C015,SEM005,B
E01248,S0584,C072,SEM004,A
E01249,S0594,C018,SEM002,B
E01250,S0101,C009,SEM005,A
E01251,S0142,C008,SEM008,C+
E01252,S0252,C130,SEM008,B+
E01253,S0241,C030,SEM001,C+
E01254,S0639,C050,SEM006,B+
E01255,S0284,C005,SEM004,B+
E01256,S0780,C017,SEM003,C-
E01257,S0962,C053,SEM005,C+
E01258,S0522,C043,SEM003,A-
E01259,S0773,C100,SEM004,C
E01260,S0708,C098,SEM004,C
E01261,S0685,C062,SEM008,D
E01262,S0009,C091,SEM005,F
E01263,S0258,C121,SEM005,C+
E01264,S0569,C011,SEM006,A
E01265,S0857,C112,SEM002,B
E01266,S0997,C031,SEM003,B
E01267,S0982,C075,SEM001,A-
E01268,S0411,C018,SEM001,A-
E01269,S0834,C043,SEM007,A-
E01270,S0367,C010,SEM002,A
E01271,S0363,C139,SEM001,B-
E01272,S0570,C024,SEM006,B
E01273,S0531,C055,SEM006,B+
E01274,S0353,C028,SEM002,B-
E01275,S0441,C072,SEM006,B
E01276,S0921,C078,SEM003,B+
E01277,S0973,C040,SEM002,C+
E01278,S0457,C108,SEM006,D
E01279,S0959,C028,SEM003,C
E01280,S0219,C022,SEM006,B
E01281,S0594,C113,SEM002,B-
E01282,S0196,C101,SEM006,C
E01283,S0246,C057,SEM003,B-
E01284,S0543,C027,SEM002,D
E01285,S0988,C013,SEM005,C
E01286,S0672,C060,SEM006,B
E01287,S0936,C112,SEM003,B-
E01288,S0036,C005,SEM008,A-
E01289,S0791,C022,SEM003,C+
E01290,S0862,C088,SEM001,B
E01291,S0404,C057,SEM005,B
E01292,S0219,C008,SEM006,A-
E01293,S0587,C027,SEM001,A-
E01294,S0548,C091,SEM005,A
E01295,S0920,C025,SEM006,B
E01296,S0061,C081,SEM004,B
E01297,S0300,C034,SEM001,B+
E01298,S0528,C131,SEM005,C-
E01299,S0483,C128,SEM003,D
E01300,S0527,C048,SEM001,B
E01301,S0699,C077,SEM005,B
E01302,S0978,C096,SEM007,B-
E01303,S0504,C015,SEM001,C-
E01304,S0125,C092,SEM008,B
E01305,S0465,C068,SEM007,C
E01306,S0024,C121,SEM006,A-
E01307,S0644,C082,SEM001,C+
E01308,S0972,C080,SEM004,A
E01309,S0559,C007,SEM002,A
E01310,S0892,C018,SEM006,B+
E01311,S0238,C043,SEM002,B+
E01312,S0377,C057,SEM008,A
E01313,S0952,C033,SEM005,B-
E01314,S0599,C078,SEM004,C+
E01315,S0875,C050,SEM005,C+
E01316,S0885,C007,SEM001,C-
E01317,S0503,C033,SEM007,C-
E01318,S0410,C108,SEM008,B
E01319,S0879,C013,SEM004,B
E01320,S0371,C008,SEM004,A-
E01321,S0136,C116,SEM007,C+
E01322,S0960,C107,SEM008,A-
E01323,S0508,C041,SEM003,B
E01324,S0595,C092,SEM006,B-
E01325,S0056,C070,SEM002,F
E01326,S0543,C076,SEM007,B
E01327,S0739,C059,SEM002,C-
E01328,S0208,C072,SEM001,B+
E01329,S0290,C082,SEM003,B+
E01330,S0600,C017,SEM008,C
E01331,S0061,C015,SEM003,B+
E01332,S0614,C115,SEM003,D
E01333,S0035,C021,SEM002,D
E01334,S0804,C005,SEM003,C-
E01335,S0005,C095,SEM004,B
E01336,S0396,C036,SEM003,C+
E01337,S0945,C062,SEM005,C+
E01338,S0898,C046,SEM007,B-
E01339,S0938,C002,SEM003,C
E01340,S0237,C104,SEM002,B+
E01341,S0124,C066,SEM002,A
E01342,S0082,C008,SEM003,C-
E01343,S0373,C081,SEM003,B
E01344,S0888,C013,SEM001,B
E01345,S0535,C015,SEM005,B-
E01346,S0664,C045,SEM007,B
E01347,S0993,C107,SEM007,A
E01348,S0364,C132,SEM004,C
E01349,S0277,C050,SEM005,A
E01350,S0071,C065,SEM005,F
E01351,S0861,C034,SEM005,A
E01352,S0668,C066,SEM001,A
E01353,S0949,C020,SEM007,B
E01354,S0377,C033,SEM008,B+
E01355,S0490,C072,SEM004,A
E01356,S0146,C083,SEM005,B
E01357,S0226,C058,SEM001,B-
E01358,S0270,C015,SEM005,A
E01359,S0031,C094,SEM007,B+
E01360,S0782,C106,SEM005,B+
E01361,S0862,C071,SEM004,B+
E01362,S0711,C043,SEM008,C-
E01363,S0438,C087,SEM005,B+
E01364,S0749,C024,SEM004,C+
E01365,S0241,C001,SEM007,D
E01366,S0555,C065,SEM006,A-
E01367,S0787,C044,SEM003,B+
E01368,S0123,C016,SEM005,B-
E01369,S0773,C065,SEM004,B-
E01370,S0703,C104,SEM001,C-
E01371,S0607,C144,SEM008,B
E01372,S0787,C010,SEM008,B
E01373,S0544,C016,SEM001,B+
E01374,S0382,C014,SEM002,B
E01375,S0186,C041,SEM006,B-
E01376,S0522,C141,SEM003,B+
E01377,S0354,C043,SEM001,B+
E01378,S0354,C072,SEM007,B-
E01379,S0953,C023,SEM002,C+
E01380,S0268,C074,SEM005,B-
E01381,S0218,C032,SEM004,B-
E01382,S0833,C016,SEM008,C+
E01383,S0941,C049,SEM005,A-
E01384,S0867,C007,SEM007,B+
E01385,S0886,C017,SEM001,B
E01386,S0791,C050,SEM004,B+
E01387,S0755,C021,SEM006,B+
E01388,S0073,C106,SEM006,B
E01389,S0516,C133,SEM002,B
E01390,S0941,C133,SEM008,B
E01391,S0782,C038,SEM001,B+
E01392,S0919,C114,SEM007,C+
E01393,S0630,C017,SEM007,B
E01394,S0760,C018,SEM003,C+
E01395,S0713,C052,SEM003,F
E01396,S0700,C004,SEM004,C+
E01397,S0071,C004,SEM006,B-
E01398,S0226,C050,SEM005,B
E01399,S0635,C101,SEM008,A-
E01400,S0722,C032,SEM002,B-
E01401,S0233,C055,SEM001,A
E01402,S0660,C068,SEM007,C+
E01403,S0253,C038,SEM001,B+
E01404,S0012,C005,SEM007,C
E01405,S0597,C093,SEM002,B+
E01406,S0020,C117,SEM002,D
E01407,S0507,C126,SEM006,B
E01408,S0094,C025,SEM003,B+
E01409,S0703,C069,SEM006,C+
E01410,S0149,C020,SEM006,A-
E01411,S0529,C087,SEM006,B
E01412,S0683,C031,SEM005,C+
E01413,S0364,C022,SEM002,B
E01414,S0576,C141,SEM001,B+
E01415,S0150,C056,SEM005,B
E01416,S0551,C046,SEM006,B+
E01417,S0653,C014,SEM002,B-
E01418,S0765,C034,SEM002,C
E01419,S0981,C020,SEM004,C+
E01420,S0143,C107,SEM006,B+
E01421,S0741,C042,SEM001,B
E01422,S0363,C097,SEM003,C+
E01423,S0890,C146,SEM005,B
E01424,S0674,C029,SEM003,C+
E01425,S0665,C068,SEM008,A-
E01426,S0425,C077,SEM006,C
E01427,S0201,C080,SEM008,C+
E01428,S0350,C038,SEM004,B+
E01429,S0028,C036,SEM005,B
E01430,S0101,C038,SEM002,C+
E01431,S0230,C140,SEM001,B
E01432,S0368,C067,SEM002,B
E01433,S0120,C087,SEM002,A
E01434,S0073,C086,SEM002,B
E01435,S0781,C023,SEM005,A-
E01436,S0265,C017,SEM003,C+
E01437,S0653,C010,SEM008,B+
E01438,S0266,C022,SEM002,B+
E01439,S0564,C019,SEM004,A-
E01440,S0580,C106,SEM007,A-
E01441,S0106,C126,SEM001,C
E01442,S0488,C036,SEM002,A-
E01443,S0148,C057,SEM006,F
E01444,S0169,C020,SEM001,C+
E01445,S0894,C020,SEM003,B+
E01446,S0882,C139,SEM007,A-
E01447,S0520,C050,SEM002,B
E01448,S0515,C013,SEM001,A
E01449,S0280,C016,SEM005,B+
E01450,S0802,C002,SEM003,C+
E01451,S0432,C067,SEM004,B
E01452,S0988,C010,SEM002,B+
E01453,S0088,C008,SEM004,B
E01454,S0713,C101,SEM003,F
E01455,S0056,C006,SEM003,B+
E01456,S0879,C062,SEM002,A-
E01457,S0228,C029,SEM001,B
E01458,S0424,C012,SEM004,C
E01459,S0762,C091,SEM001,B
E01460,S0120,C010,SEM002,B-
E01461,S0660,C015,SEM006,B+
E01462,S0474,C149,SEM002,B
E01463,S0224,C090,SEM005,A
E01464,S0822,C029,SEM004,B
E01465,S0641,C009,SEM003,A
E01466,S0314,C099,SEM003,B-
E01467,S0268,C055,SEM007,C-
E01468,S0890,C035,SEM007,A-
E01469,S0139,C038,SEM001,B-
E01470,S0441,C080,SEM004,B
E01471,S0767,C135,SEM004,B
E01472,S0315,C112,SEM002,F
E01473,S0480,C034,SEM001,B+
E01474,S0660,C053,SEM008,B+
E01475,S0322,C050,SEM007,A
E01476,S0903,C038,SEM002,B-
E01477,S0560,C054,SEM008,C-
E01478,S0259,C066,SEM005,A
E01479,S0028,C072,SEM005,B-
E01480,S0744,C093,SEM006,B-
E01481,S0211,C050,SEM004,A-
E01482,S0022,C128,SEM001,B-
E01483,S0538,C022,SEM003,B
E01484,S0932,C081,SEM001,C+
E01485,S0445,C022,SEM003,A
E01486,S0210,C059,SEM008,C
E01487,S0946,C033,SEM004,C
E01488,S0863,C064,SEM003,C+
E01489,S0275,C019,SEM008,B+
E01490,S0347,C004,SEM004,B
E01491,S0163,C070,SEM007,C+
E01492,S0539,C044,SEM001,B
E01493,S0381,C067,SEM002,B
E01494,S0912,C036,SEM003,C+
E01495,S0904,C007,SEM007,B
E01496,S0029,C029,SEM005,C-
E01497,S0798,C020,SEM001,B
E01498,S0069,C118,SEM002,C-
E01499,S0498,C113,SEM004,B-
E01500,S0411,C097,SEM006,C-
E01501,S0840,C099,SEM002,B-
E01502,S0110,C016,SEM005,B
E01503,S0581,C078,SEM008,C+
